CallSign,City
BG9FJD,
BI8FDV,XiChang
BG9GKF,Gan Su Sheng Lin Xia Shi
BG6HKG,HeFei
BG9FJD,
BH3GSC,Baotou
BG0CJM,Qitai
BD7KHW,Shaoguang
BH3CFM,Tianjin
BH4KFF,WeiFang 
BI1ODY,Beijing
BH4GWS,Shanghai
BH6IYG,Luoyang
BG6HJR,hefei
BH4SJA,Lianyungang
VR2YUP,Hong Kong
BH3BOD,Tianjin
BI1NJS,Dongcheng District  Beijing
BG9UT,Xianning
BH6BNW,Wuhu
BG9JFU,Lanzhou
BI1NSU,Haidian
BG4UNP,Nan Tong
BH6LIJ,Xinxiang
BG7TFN,Liuzhou
BG8LNG,Chongqing  Nanbin Road 
BG2LZR,Jilin 
BH2XFB,Shenyang
BD8ALD, Chengdu Sichuan
BI4WTQ,suzhou
BI8CQB,Cheng Du
BH4ILL,Jinan
BG2LZC,Ji Lin
BG7TPG,Guangxi Liuzhou
BH8XDJ,Dali  Yunnan Province
BG8KZF,Chongqing China
BI4KTM,
BH8XHO,Kunming
BI4SHE,Wuxi
BI9BBA,
BA7OGO,Shenzhen
BD8DFV,Xichang
BG2LZY,
BG4IWE,Yantai
BI1SAM,
BG6KDE,china
BG6TCB,Wuhan
BG8HAY,Jiu Long Po District Chongqing China
BI7ALG,
BH8QJV,GuiYang
BG4ISC,Jinan
BG5GLJ,Ningbo
BD4XGM,wuxi
BI1RLA,Beijing
BI1RKW,Beijing
BI4TQU,Suzhou
BG0DEL,Urumqi
BG5CJQ,jiaxin
BH7HLR,Changsha  Hunan Province 
BG7SLL,Liuzhou
BG8KNI,ChongQing
BG0DRZ,Shanghai
BI1NMN,Beijing
BH4HQO,Shanghai
BD8DFZ,Chendu
BI3WIO,Jinzhong
BD4WUM,nanjing
BD8CNL,Yibin City
BG3ROB,Tangshan
BG5JAO,nanchang
BG5JAQ,NanChang
BI8AO,Yibin City  Sichuan Province
BG7QHL,Qin Zhou
BH8PKW,Qianxi
BG2GBQ,Yichun
BD8DFK,Chengdu  Sichuan
BG5BJD,Ningbo City  Zhejiang Province
BG2MAH,CHangchun lvyuan
BG2MAN,changchun
BI8EJF,DeYang
BG4RDQ,NanJing
BG9SHD,xining
BD4RGI,Non Tong
BG2MAQ,changchun
BI1QDJ,Bei Jing
BI1QDP,Bei Jing
BI6OCH,zhengzhou
BD8BEA,
BG7SAE,Guangxi Liuzhou
BH8QLD,Qianxinan
BH2WNG,
BD4WPD,Nan tong
BG0CWD,Wulumuqi
BG2IHF,Changchun
BD4XGT,wuxi
BG2LZW,Changchun
BG8HLG,Chongqing
BI6OYA,
BG2MAI,jilin
BI3XWM,Taiyuan
BI4PRY,Zibo City  Shandong Province 
BG7DXP,hunan
BG2MBC,Changchun
BD4XSX,NanTong
BI6MAA,Zhengzhou
BD8CPY,Chengdu
BG8KDD,chongqing
BG5IYZ,shangrao
BG5JBA,nanchang
BG5IPE,Nanchang
BD4RGG,Non Tong
BD4TOC,Non Tong
BI7LKO,Dianbai District  Maoming City  Guangdong Province 
BG2JTE,changchun
BD9GBV,Lanzhou  Gansu Province
BG5JAX,Ganzhou City  Jiangxi Province 
BI1SAO,Beijing
BA4QGG,suzhou
BG2LAS,Changchun
BI6NYU,He Nan Zheng Zhou
BG7SA,Nanning City
BI6OTD,China
BA7NKE,Foshan
BH2XFV,Shenyang
BD4XGI,WUXI
BG6LMQ,
BG8JGW,Chongqing
BI1EOQ,Bei Jing
BD7MTE,Guangzhou
BG7SQ,Nanning
BG5JAF,Ganzhou
BI8FVY,chengdu
BG5IZX,Jiagxi
BG7HAM,Hunan 
BI1PVR,Beijing
BG7RXE,Nanning  Guangxi Province
BI6OYU,Zhoukou
BI9AZO,Ankang
BG2FQR,Daqing  Heilongjiang Province
BG4IRM,Ji Nan
BI6OEP,China
BI9AMY,Shanxi
BG5JAP,Nanchang
BI6OFB,
BA7NYV,Guangzhou
BD4XHE,wuxi
BG2MAT,
BA7NXR,Shenzhen
BG2MBQ,Changchun Jilin
BG7DTK,ChongQing
BG2MAW,Changchun
BI9FJ,Xian
BI1RYX,Beijing
BI3XWQ,jinzhong
BI1RMN,Beijing
BG4IGI,Jinan  Shandong
BH2XCK,Liaoyang
BI6OWX,Xinxiang
BI6OHR,Xx
BH2XFS,PAN JIN
BD3PQP,
BD4UNY,nanjing
BG7TRO,Nanning
BD4XEG,Wuxi
BG4TU,Yancheng
BG7RF,BeiHai
BG5CJI,
BA7ONO,ShenZhen
BH6BKA,
BD5KK,Jiujiang
BA7IBY,BEIJING
BI6OFG,Zhengzhou
BG6UAA,Wuhan
BG6TMA,Wuhan
BG2KBR,Changchun
BH8XHM,Kunming
BG2DNM,Heilongjiang
BG8BX,chengdu
BI1KFL,BeiJing
BG2GBZ,Daqing
BG6USA,QianJiang
BH4FFA,Macao
BG6VMO,Qianjiang
BI1PRZ,Chaoyang
BI4JCL,WeiFang
BI9BAC,Shang Luo
BI9AJQ,Shaanxi
BA7ICH,SHENZHEN
BG6VPQ,Jingzhou
BI1SGD,Beijing
BH1TTF,None
BI1SHE,Beijing
BG2KHY,Changchun  Jilin Province 
BG2MBN,CHANG CHUN
BI3AK,Beijing
BG0ELR,
BI1SDD,Beijing
BI1SCS,Beijing
BI1PXE,Beijing
BI1SGI,Beijing
BH7JVQ,foshan
BG7XTK,Nanning City
BD8BSE,
BH8MEG,Gui Yang
BD8CCG,
BG4IAU,Liaocheng  Shandong Province
BH5EJK,Jiaxing Zhejiang Province
BG2GBY,Daqing
BG4HUN,Shanghai
BD8BVY,ChengDu
BG8LTH,ChongQing
BA7IEE,Shen Zhen
BG1QGV,Beijing
BG6MAK,Zhengzhou City  Henan Province 
BI1SHV,Beijing
BD8CBP,Chengdu
BG1QXO,beijing
BI1SES,Beijing
BI1PJP,BEIJING
BH2XBF,Jin Zhou
BH2XGC,
BI1QMQ,Beijing
BH8QLG,Guizhou Guizhou
BD2AWM,
BD8AAT,Yibin
BG8NMC,Guiyang Guizhou Province
BI6POC,china
BG5JBV,
BG2JTG,Changchun
BG0EQZ,Xian
BH6ICC,Zhengzhou
BA7IEP,GuangZhou
BD3QXU,Tangshan
BG0EQG,Kashi
BA7IOL,Shenzhen
BH6IDM,ZHENGZHOU
BG4IDP,Zaozhuang
BI4JXS,BinZhou
BI6NMZ,Xuchang
BI4WNB,Nanjin
BI6PAE,Xinzheng
BG2MAU,changchun
BA7IVD,Guang Zhou
BA7IEB,
BG1HTG,Beijing
BH4GZC,Shanghai
BI4NAY,Rizhao
BI7PKG,Guangzhy
BG2USE,ShenYang
BG1QPV,Beijing
BD8DGS,Chengdu
BG2ISR,Changchun
BG9GAM,Lanzhou
BI1BIY,BeiJing
BG6UKQ,Wuhan
BG8ODM,Guiyang
BH2VSY,Shenyang
BG6DSN,Chuzhou
BG8IWP,ChongQing
BI9BBL,
BI6OFS,zhengzhou
BI3WKD,Datong
BI9BEJ,XiAn
BA7ODY,GuangZhou
BG2LZT,Changchun
BI1RMX,Beijing
BI9BEH,Xian
BI9BCF,Xian
BI1RUD,Beijing
BI9BDH,
BH9FYP,Xi¡®an ShannXi
BH4GUR,
BI6PGJ,
BG8EQU,Chengdu
BH9FYQ,Xi¡®an ShannXi
BI4TEI,Kunshan
BH2XAY,Shenyang
BH1TFV,Beijing
BI9BDL,Xian
BI3XGJ,Taiyuan
BA4QFB,Suzhou
BG4IBD,qngdao
BG2GCJ,daqing
BG6HKE,Hefei
BG9JGP,Lanzhou
BG7RW,Guangxi Nanning
BI1QXZ,Beijing
BG5JBI,
BI2RQP,Chengdu
BG7FEC,Changsha
BG8NCY,
BG2GAS,Harbin
BH8MSA,Gui Yang
BG8LUF,
BG4IWV,
BG2FVD,Harbin
BH2XAQ,ShenYang
BD4UHP,Suqian
BH3FHM,Tianjin
BI3EH,Tianjin
BD4UHZ,Suqian
BG7TZY,Guilin
BH4PJQ,Zaozhuang
BG7IAJ,Conghua Guangzhou   Guangdong   China
BG9JGR,lanzhou
BH2VOT,liaoyang
BA7IOQ,Guangzhou
BA7MHN,Guangzhou
BG7EAK,Chenzhou
BG4IDY,Zaozhuang
BH4OBB,Zaozhuang
BG0EPI,Urumqi
BG4ITY,Rizhao
BG4IGK,Jinan
BH2WWR,shenYang
BG0EOQ,Urumqi Xinjiang
BH4GUO,shanghai
BH7CGS,changsha
BI4QZS,Suqian
BD4SDT,SuZhou
BG6VGQ,YICHANG
BH4RID,Nanjing
BI9BCQ,Xian
BG3SFA,Taiyuan
BI3WJV,Taiyuan
BI9BCN,Xian
BI6NGS,YuZhou
BH2VWJ,Shenyang
BG0EOG,Urumuqi 
BG4UBZ,NanJing
BH3EMZ,Gu Hai Dao  Guajiasi St  Hexi Dist  Tianjin
BH7QZX,GUANG ZHOU
BI7PXR,Shenzhen
BG4IEH,ZAO ZHUANG
BI1ODV,Beijing
BI1PPV,Beijing
BG0DGT,
BG6RBH,Wuhan
BI1SIV,Beijing
BG9JGM,LanZhou
BA7IBV,shenzhen
BH1AYY,Daxing District Beijing
BH2XAR,Yingkou
BI1SCY,Shun Yi
BI1PUL,Beijing
BI9BEK,XiAn
BI6OXV,xuchang
BG7ZCU,Hainan
BG6RKE,hubei
BH2WQT,Shenyang
BI1JNP,Beijing
BI7AWS,Changsha
BA7MWT,ShenZhen
BA7NWT,ShenZhen
BA7NSM,Shenzhen
BG0EOZ,Urumqi
BG6VZX,wuhan
BH3FKO,
BI1NZZ,Beijing
BG5BBN,Jiaxing
BI6KTH,XuChangYuZhou
BI6OSI,yuzhoushi
BD4XPT,Xuzhou
BA4QAA,yangzhou
BH7MZM,Guangzhou
BI4IST,Jinan
BI1RRE,Beijing
BI4RQT,NANTONG
BG4IIT,
BI3BX,Gu Hai Dao  Guajiasi St  Hexi Dist  Tianjin
BI4JXV,Ji Nan
BG4EMA,Shanghai
BG7RRL,Guilin
BG6TCN,HUBEI WUHAN
BI1LCL,Beijing
BG2GCF,QiQiHaER
BI4KOO,dezhou
BD7PSR,GUANGZHOU
BH4ERF,Shanghai
BI1PYJ,Beijing
BI3AEX,Tianjin
BI1OMX,Haidian District  Beijing
BI6NDD,ZhengZhou
BG4EDK,Shanghai
BG5BVJ,Shaoxing
BH1VID,Bei Jing
BH6LTQ,XuChang
BG1MOA,Bei Jing
BG7QEU,nan ning
BG2RGB,panjin
BG2GCT,Harbin
BI3XOK,None
BA7OLK,Dongguan
BA4QFJ,Suzhou
BH2WBW,None
BH2RTT,JINZHOU 
BD8BSY,Chengdu City  Sichuan Pr
BI9BBZ,Xi¡¯an
BI9APN,
BG2GCO,WUDALIANCHI
BI1PJY,China
BD7POR,Dongguang
BG4IRN,
BH2XGY,Fushun
BG4ITD,Rizhao
BH4DQY,Shanghai
BI6OTI,Xinyang
BG4INY,
BI6NYP,xinyang 
BG4IGC,Ji Nan
BG0CCB,Karamay City  Xinjiang 
BD8DMC,Chengdu City  Sichuan Province
BG3ABM,Tianjin
BG8KKW,Chongqing
BI1SAD,Beijing
BD8DOF,Chengdu
BH9FUH,Yulin
BI9BIH,Xian
BG0GR,Lhasa
BG1HXO,Shun Yi
BG2LRZ,
BH4FDW,SHANGHAI
BD8DLV,
BG2TEM,Shenyang
BI1FRN,BEIJING
BG2GDN,Daqing
BG5CNE,
BI6PBX,ZhengZhou
BG7RCP,Guilin
BG7QIJ,Nanning
BI6PIJ,ZhengZhou HeNan
BD8CBQ,Chengdu
BI6PCA,Zhengzhou
BI6PUT,Zhengzhou
BI1MQG,Bei Jing
BG2GCL,
BI6MFI,Zhoukou
BD8DLZ,Zigong City  Sichuan Province
BG9JGH,qingyang
BG4IJK,Jinan
BI6PUU,ZHENGZHOU
BA7IFB,Guangdong
BI6PUW,Zhengzhou
BI6OSR,XiangCing
BG2FCJ,Wei Hai
BG0CAC,XinJiang
BG1FPX,Beijing
BI6LZQ,zhengzhou
BH8QEF,Guiyang City  Guizhou Province
BA4QFL,
BG6FUW,
BI3EI,Binhai New Area Tianjin
BH4GYS,Shanghai
BD4WXV,Nanjing
BD7PPD,Shenzhen  Guangdong
BD4TRI,
BD4UHO,Jiangsu Suqian
BH1NAO,Beijing
BI6LDD,
BG9JIK,Jiuquan
BD7IVG,
BG5AWR,HangZhou
BD4VCT,Siyang Country
BH7HVJ,Shaoyang
BI6PUF,zhengzhou
BG5CPV,Jinhua
BD8DIA,Chengdu
BG3RKJ,he bei
BG5BFL,Quzhou
BH3FZP,Tianjin
BG5CQF,sanmingshisanyuanqu
BI3AAJ,Tianjin
BA8DY,Chengdu
BD3CRE,Tian Jin
BA4SVG,Wuxi
BG6QYW,Wuhan
BI7AOQ,Changsha
BG5CWA,Hang Zhou
BH7JVJ,Canton
BD4VQC,Suzhou City  Jiangsu Province 
BG7RYX,Guilin
BH8PVN,guiyang
BD8DOK,Sichuan
BG0ESE,Karamay
BG5BSD,NING BO
BH4GZW,Shanghai
BD8DJU,Chengdu
BD8DMM,Yibin City  Sichuan Province
BD7IJF,Guangzhou
BA7OGC,Guangzhou
BA7OGD,Guangzhou
BG2GCX,Harbin
BI7ACC,xiang xi
BI4SVM,Yangzhou
BH6AXS,Liu an
BH3GAK,ordos
BI4MIB,
BH7KAC,Guangzhou
BH8QNO,Guizhou Guiyang
BG7NQQ,
BI7AOX,Yongzhou
BD8MH,Guiyang
BH2XDK,Liaoning
BG9SHQ,Xining
BI3ALE,Tianjin
BI3XUI,Yuncheng
BH2VKT,
BH4HAA,Shanghai
BH2TZK,
BI7ALH,Yiyang
BH3RQO,
BG4UOH,Nan tong
BG4IYH,Tsingtao
BH4GOR,Shanghai
BD4VCX,Suyang
BG9JII,Lanzhou
BD8CPI,chengdu
BA4QFT,suzhou
BD4TIN,Zhenjiang
BG2LXD,Changchun
BD4XUN,Changzhou
BG5VAG,xiamen
BH2WUX,None  
BI6MJH,Zhengzhou
BH6ARG,Chuzhou
BI6PHW,Hebi Xunxian
BI3AIP,None
BI1GLL,Beijing
BH3HAO,Ordos
BG6QXQ,
BG0GE,
BI6OYI,Zhengzhou
BD8CUC,Chengdushi
BH4GZT,Shanghai
BH3GZM,Hohhot
BD4WWH,
BH3HAB,Hohhot
BH6AIZ,Fu Yang  Jie Shou
BG7PYK,Guangzhou
BI9BEB,
BH3GZI,Inner Mongolia Autonomous Region
BH2WRJ,Dalian
BH3HAC,Ordos
BI4MWO,Longkou City  Yantai City  Shandong Province
BI4SUW,yangzhou
BD3PSZ,Hengshui
BD4XUZ,Changzhou
BG6WQS,Wuhan
BH4DWF,Shanghai
BG3LQT,Neimenggu
BG7YHL,Hainan
BH3GZP,
BI3ALR,Hebei Dist Tianjin
BI4MRI,Jining
BG7RB,Yulin
BH7GYP,Yue Yang
BH8QMD,Guiyang
BG8HQE,Chongqing
BH4GER,Shanghai
BI6NYL,Xinxiang
BA7OTT,Shenzhen
BA7OSZ,Shenzhen City  Guangdong Province 
BD4TIM,ZHENJIANG
BH4GZQ,Shanghai
BD8BK,Chongqing
BG2JLA,Baicheng
BG6CIW,Anhui
BH3HAN,Baotou
BD7IAI,
BH1MMD,Beijing
BH4PCD,Qingdao 
BH1MMC,Bei jing
BG5JBF,Nan Chang
BD3QVN,Tangshan
BA7OKV,shenzhen
BA7NWI,shenzhen
BD7IGF,Guangzhou
BG4VFX,Xinyi City  Xuzhou City 
BG4VJM,china
BG6TEF,Xiangyang City  Hubei Province 
BG7EP,
BG7KWM,Guangzhou
BH4GZR,Shanghai
BH7FBP,Yueyang  Yueyanglou District  Yueyang City  Hunan Province
BA7IWN,Guangzhou
BG8LNQ,
BH4GZX,Shanghai
BH4FYO,shanghai
BG7PYN,Guangzhou
BD7EM,Shenzhen
BG1PNI,Beijing
BH4GMK,Shanghai
BD7LWV,DONGGUAN
BG9JIF,LanZhou
BD7IGM,Guangzhou
BH4HCI,Shanghai
BD7MBL,Guangzhou
BG5DHE,ningbo
BH4HBJ,Shanghai
BI1HFM,beijing
BH4FRJ,Shanghai 
BH4GZI,Shanghai
BH3HCZ,tongliao
BD8DGN,Chengdu
BI4NWV,Dezhou
BI1NVW,Beijing
BI6OUI,Luoyang
BI1ONI,Beijing
BI4RMH,Nanjing
BG4IHA,
BA7NID,Guangxinanning
BG2LOL,ChangChun
BH8XAK,Kunming
BG6BUJ,Wuhu City Anhui Province
BD7PED,Guangzhou
BH4FRT,Shanghai 
BG7OAF,Conghua  Guangdong
BH3HAK,Hohhot
BG9IZM,Jq
BD2VAA,Shenyang
BH4HBQ,Shanghai
BI4JXT,
BH2WZX,shenyang
BG5VRP,Xia Men
BI1TDK,Bei Jing
BG5CZO,
BG3JEO,Ba Yan Nao Er
BA7OMK,Shenzhen
BG5CQX,Ning Bo
BH2WVI,liaoyang
BG8AGK,Chengdu
BH2VQY,Dalian
BH6QDJ,Hubei Songzi
BA8RX,Gui Zhou
BI7ANY,Changsha
BG6RNX,Wuhan Hubei
BG6WYJ,wuhan
BG8OAA,Guizhou  Guiyang 
BH8QNV,Guizhou Guiyang 
BG5AMT,Ningbo
BG8ARH,Chengdu
BD3QYA,Tangshan
BA7OOO,
BG2LMF,ChangChun
BH2SPC,Shenyang
BG1LLC,
BI3AKA,
BI6NDK,
BA7LWB,guangdong
BH3QYF,
BG5AWW,jiaxingshi
BH6BRK,HUAINAN
BG5GOC,Quzhou
BG7TOG, guilin
BH2WXF,SY
BH7JPV,Conghua District Guangzhou City Guangdong Province
BI1SRA,Bei jing
BG8AOE,Yibin
BI1TAH,BeiJing Hai Dian
BH4HCF,Shanghai 
BG4NDB,lai xi
BG7QFT,Nanning City  Guangxi
BI1SUS,Beijing
BI1STF,Beijing
BI1TBQ,BeiJing
BI1MMP,Haidian
BH1APZ,Weifang City  Shandong Province
BG5CYT,
BI1SUF,beijing
BG9EQM,
BA7NTH,ShenZhen
BD8AAZ,Chendu
BD8DUC,Chengdu
BG7IFB,Chao zhou
BG6SPX,Wuhan
BH7HLF,Hua Rong
BD8DUI,Nanchang
BG5CYO,Ruian City  Zhejiang Province
BH3FFZ,
BI1SRT,zunha tangshan 
BD0AS,Urumwi  Xinjiang 
BH4GRL,SHANGHAI
BD7LBQ,
BD4WDY,WUXI
BI1TCS,BeiJing
BH3PE,Zaoqiang County  Hengshui City Hebei Province
BG1UKA,Bei Jing
BG5VSQ,fuzhou
BG5CQH,Hangzhou
BG9JNA,Wu Wei
BI1TCC,Beiiing
BG5GDP,Huzhou  Zhejiang Province
BI1SUH,Beijing
BD3MPR,Langfang Hebei Province
BD3NBS,Langfang Hebei Province
BD8BRB,Yibin
BH8FCF,YIBIN
BA7JHP,Dongguan
BG4IKO,Jinan
BG0CFJ,wulumuqi
BG6GNX,Hefei
BG9JHQ,Wu Wei City
BG8JAE,ChongQing
BI1QGZ,Bei Jing
BG8ESH,Yibin
BG8BE,Yibin
BA7OSM,Foshan
BD8CSA,Yibin
BG5AXZ,Linan District Hangzhou Zhejiang Province
BI1NQD,Beijing
BI1SQF,Bei Jing
BI8FXH,chengdu
BG5VQT,Quanzhou
BD4WEJ,Wu Xi City  Jiang Su Province
BI3AMU,Tian Jin
BI6PTP,yuzhou
BI1NWL,BeiJing
BH4GMI,Shanghai
BG2LMC,Changchun
BI7NQD,  Guangzhou  Guangdong  China
BD4WLW,Suzhou
BA7MJH,Guangzhou
BD8DRU,Leshan
BD8DRW,Chengdu
BG7ILT,Guangzhou
BG7DQP,Changsha City Hunan Province
BI9ASM,Xian
BH4GYG,shanghai
BH6AJM,None
BG6WKO,wuhan city china
BI4MSZ,JiNan
BG3HUC,chifeng
BI9AWL,Xian
BH4GJK,Shanghai
BI9BCG,Xian
BI9ADL,Xianyang
BI3ANK,Tianjin
BG5CZF,Hang Zhou
BI6PVS,Zhengzhou
BI3ANO,Tianjin
BG7HDA,
BA7MBM,JiangMen
BG0DMJ,Shihezi
BI9ASI,Xian
BG0EJN,Tacheng
BG2FFJ,Harbin
BA4QGJ,SuZhou
BD3OET,Langfang
BD4XOJ,Suzhou
BI1TEX,Beijing
BI4IVY,Qingdao
BG0EII,Urumqi
BG0DSE,fukang
BI1SRQ,Bei Jing
BG0EQU,Urumqi
BG4IJB,
BH4GZS,Changning District  Shanghai
BI6PPC,Zhengzhou
BD8ACH,Yibin
BH4GHX,Shanghai
BI8DQK,Yibin
BD4WMY,Suzhou
BI1STP,Beijing
BD7OXX,Chaozhou
BG0EET,Urumqi
BG4EOH,
BG5VRS,Xiamen
BA4QFU,Shanghai
BI6PVH,Zhengzhou
BI1PVK,Beijing
BG8LXM,Chongqing
BH4HAE,Shanghai
BD8AAV,Yibin
BH2XIW,JinZhou
BH2XIY,Dalian
BH2XJK,Niaonin
BG5IOS,Nanchang
BD8DUR,Yibin
BD4XUC,Jiangsu
BG0BXA,Urumqi 
BI6LJO,China
BH4SYM,SuZhou
BH2XJR,Da Lian
BD4TSX,Jiangyin
BG0EJR,Urumqi
BH1NFO,BeiJin
BG0GAA,Linzhi
BH2QGF,Jinzhou
BG7PYF,Guangzhou
BH4GFN,Shanghai
BG0EFO,Wuhan
BG0DRV,Urumqi
BG6JAN,China
BH2XII,
BH2XKX,liaoyang
BD4XPP,Xuzhou
BA7OGJ,Guangzhou
BD0EI,Urumqi Xinjiang Uygur Autonomous Region
BG5JCB,
BD8CNP,Yibin
BH1XPG,Beijing
BH4GHM,Shanghai
BI7AWD,Zhuzhou City  Hunan Province
BG5VTN,Xiamen
BG0ECH,Urumqi
BG0BUT,Urumqi
BG0EFD,Urumqi Xinjiang China
BG0EIM,Urumqi
BH3SMA,taiyuan
BI1SYY,Beijing MI Yun
BG4RI,Huai An
BD4RPA,SuZhou
BG0DVT,Urumqi  
BD8DTM,Chengdu
BG0ECD,Urumqi
BG0ENW,Urumqi
BG0ELB,Urumqi
BH1JGS,Beijing
BH2WOJ,Shenyang
BD8DTD,Chengdu 
BI4UES,yancheng
BG0DEI,Urumqi
BG8FVJ,Guang han
BH2WDG,Shenyang
BG9IUV,Jiuquan
BH4PKT,shandong
BI8CVL,dazhou
BI1REM,
BG0EDH,Wulumuqi
BG0EPX,Xinjiang
BH2VSM,Shenyang
BG0EGE,Urumqi 
BH8NUW,Guiyang
BG0EKG,Urumqi
BH2XLC,
BG0DYJ,Urmuqi
BD8ADG,Deyang
BG0EOD,Urmuqi
BG4MRB,shandong
BG0EMF,Urumqi
BG0APA,Aksu
BH4HDT,Shanghai
BI7AKZ,
BH2XLH,Dalian
BH4HFP,shanghai
BG6UHZ,Yichang
BD4XUI,Changzhou
BH2XLV,Benxi
BH2XFW,Shenyang
BH2XLD,beizhenshi
BG2CGZ,harbin
BG6QMQ,Wuhan  Hubei Province 
BG2SZU,BEIZHENSHI
BH2XMM,liaozhongqu
BA7NHC,Guangzhou
BG7YB,Haikou
BD8AGP,cheng?du
BH8AYW,cheng?du
BG7ZCE,WANNING
BH2XKH,
BG4XXF,
BG6UJQ,Ezhou
BG7YDQ,
BG7YVL,Haikou  Hainan Province
BG7YNM,HAIKOU
BH2XLM,
BH6KDX,luohe
BI4QET,Wuxi
BG9IUW,Jiuquan
BG9JGD,Jiuquan
BD3PTQ,Baoding City  Hebei Province
BH8DDD,Chengdu
BD4VPP,Jiangsu
BG5CBY,Ningbo
BG5DAX,Sao Xin
BG9JQK,Lanzhou
BI6PZL,Jiyuan He Nan
BD4VQP,Suzhou
BH4HFJ,Shanghai
BI1PVY,beijing
BG4JBS,
BI4MWE,yantai
BI1GDJ,Bei Jing
BI9BJA,
BI9BLG,Xian
BI4NXN,Dezhou
BG2UBS,Fushun City  Liaoning Province 
BI4LAG,JiNing
BA6IN,XinXiang
BD8DKA,Chengdu
BI3XUN,Taiyuan
BG0EMJ,Urumqi
BH7LJI,SHENZHEN CHINA
BI6NTL,zhengzhou
BD4XUB,Changzhou
BG5JAC,Nanchang
BG4FIL,shanghai
BH4RRF,Nanjing
BH2UIX,ShenYang
BI1SZF,Beijing
BG2KJI,Jilin City
BH6QFB,Enshi
BI6PVM,Zhengzhou Henan
BG2GCD,Da Qing
BG5HNZ,Hangzhou
BA7NAU,Guangzhou Gd
BG7NRG,Wuzhou City
BH6QGL,Kowloon
BG3JPE,Chifeng
BH2XMS,Shenyang
BG2EPU,Jixian
BG4IWC,Yantai
BG5VES,Fuqing
BD4VOW,SuZhou
BI6PWO,Wenyong
BI6OTJ,nanyang
BH2QJD,DALIAN
BI4XYB,Jincheng Town Jintan Changzhou Jiangsu Province
BI1NLO,Beijing
BG4UVR,NanTong
BG6HNO,Hll
BG3OGG,Bao Ding
BG4UAU,Nan tong
BG0GY,Xizang
BG5VTS,NingDe
BI1TMQ,Beijing
BA7NCK,Guangzhou city
BI8DJA,Guang yuan
BD6IDL,ZHENGZHOU
BI6PAC,zhengzhou
BG0GX,Lhasa
BG2AKS,Harbin
BI1TOO,Beijing
BI1TTH,Bei Jing
BD8BVV,¡¤¡¤¡¤¡¤
BG0EDB,Wlmq
BH4HEC,Shanghai
BD3PWP,Hengshui
BI1TLM,Beijing
BI1TNS,Beijing
BG5COI,Haining Shi  Zhejiang Province
BH6BBG,Wuhu
BI1TQN,Beijing
BG0HP,Lhasa
BG5VLW,
BI1THQ,Beijing
BG8HGJ,Chongqing
BG0GZ,Lhasa
BA4RRE,Shanghai
BI1TQP,Beijing
BH6QJH,Jing Zhou
BG0GU,Lhasa
BI8CYT,YIBIN
BI1TNP,BeiJing
BI1QRN,Beijing
BD4XVJ,CHANGZHOU
BG7QFG,LiuZhou GuangXi
BG7QFP,LiuZhou GuangXi
BG8LXU,Chongqing
BG1CER,beijing
BG8LMY,Shapingba District  Chongqing
BH3PTA,Baoding City  Hebei China
BA4QDQ,
BI1TPU,bei jing 
BI1NRU,
BG8LSX,Chong Qing
BD4XRW,suzhou
BH3CWL,Tianjin City
BG2SPF,Shenyang
BG6UCV,Xianning
BG8IOY,ChongQing
BH6BFE,
BI1SVD,Beijing
BG2VEL,Shenyang
BD4WPI,
BI7LGJ,shan tou
BD3PTK,Baoding
BG6XQL,Wuhan
BG4UWQ,Nantong
BA4QGX,Suzhou
BG3RDZ,Baoding
BI1OIS,beijing
BG7QHJ,liuzhoushi
BH6BNZ,
BI1CSW,beijing
BG2XIV,Sui zhong 
BG2REJ,ShenYang
BG7MWR,shan tou
BG3DKC,Tianjin
BH4HBM,ShangHai
BH3GYB,chifeng
BG8LXO,ChongQing
BH6AFZ,Bengbu
BI4MZV,Zibo City
BH6NTX,Henan
BD3PZS,Shi Jiazhuang
BH6BGI,Tongling
BH2QFW,ANSHAN
BI7BCJ,ZiXing
BI3CHO,Zhangjiakou
BG2CFN,Daqing
BI7APL,Changde
BG7QJP,Guilin
BG0HI,Lhasa
BI4KVE,Qingdao
BI1TAS,Beijing
BG7SEA,
BG7QJV,Guangxi
BA4QAO,Yangzhou
BA4QJA,JIANGSU
BA7NO,Shenzhen City Guangdong
BD6IEO,Zhengzhou
BI6OKM,luoyang
BH4HGE,Shanghai
BD6IED,Nuoyang
BG5VPW,putian
BG9AWV,Xian
BH4BTH,SHANGHAI
BA4QLR,Nanjing
BG0HB,Lasa
BH3FCO,
BI4LPY,Jinan
BH6QKK,Wuhan Hubei
BI4LON,None
BI4LQK,Yan Tai
BI6PJH,Zhengzhou
BI6PWC,Zhengzhou
BD3QJC,Hebei
BH4HCW,Songjiang  Shanghai 
BH6QKE,HUBEI SONGZI
BG8LXC,ChongQing
BI1TWJ,LangFang
BH1ILM,Haidian Ditrict  Beijing
BI4LQW,Weifang
BD1DJ,Mi Yun
BG0GW,Lhasa
BA4QDI,nanjing
BH6AJP,
BD8ALL,Deyang
BD8AGB,chengdu
BI4KOY,ShouGuang
BG9EYM,Xian
BG9EQY,
BI6OLC,PuYang HeNan
BI1TWH,Beijing
BG0HK,BoMi
BD6IIC,Zhengzhou
BD3QVQ,
